,_entropy_hour,_label,_rate,_total,cnt_firmware_ver,cnt_payload_ip,cnt_profile_id,condition_updated,payload_lastwill,payload_malf_false,payload_malf_true,ratio_offline,ratio_online
d5749b5566c2a8ba2fee173ef0dfa8c5,1.21413681876,1,0.585617131327,-0.135588984933,2,4,4,0,25,46,0,0.586956521739,0.413043478261
d4a8ba12c85c9c629967b802764efa10,1.9674680351,1,0.999809012431,-0.0444184217686,3,12,2,56,21,115,0,0.2,0.8
b9dea615b19ddfbaab47c752bd2f4214,1.23267138848,1,0.89177538939,-0.07480860949,1,5,2,82,4,92,0,0.0434782608696,0.95652173913
49930a97eec4dd3c3b19beb8c932b09a,2.73011396304,1,0.997038962575,0.27798183058,2,4,2,161,98,359,0,0.275766016713,0.724233983287
25ac002664e3b783ccdc7aa16475ebf1,0.376770161256,1,0.979305527975,-0.192405422847,1,2,2,0,1,3,0,0.333333333333,0.666666666667
7550059bbeca45559608b03329fc3f6a,1.48477641027,0,0.907988648886,-0.128982422385,2,2,2,0,25,51,0,0.509803921569,0.490196078431
1e99fe1b1bde2c7237f2c3bda671ccc9,2.80967823408,1,0.991993948335,0.287231018148,2,50,1,0,110,366,0,0.300546448087,0.699453551913
84af2b3a321a8f615df7056d33a6487c,2.27928986786,1,0.99549366248,-0.0232774216146,2,3,2,59,28,131,0,0.221374045802,0.778625954198
41085efa302dbddf09819a02aba632ec,0.872948475842,1,0.999777510202,-0.18051361026,3,3,2,0,3,11,1,0.25,0.75
a716a548aa1893674a620b601d6a1d13,1.67456398046,1,0.440887466098,-0.115769297288,2,2,2,11,22,60,1,0.360655737705,0.639344262295
ef6b9729c0e33f9c79e861310c99e90c,2.78787622809,1,0.855402697503,0.17491945483,2,81,2,11,135,281,0,0.483985765125,0.516014234875
3310fd643056f0f48268b9d952dd78ff,1.48840668254,1,0.944015688573,-0.152766047558,2,2,1,0,14,33,0,0.424242424242,0.575757575758
4ef45823b4325801eea632d3e61dd271,1.2688458763,0,0.999675048597,-0.164657860145,6,4,2,0,6,24,0,0.416666666667,0.583333333333
e2a122e7aa3afe4213b2392abe4649af,2.69415370398,1,0.999342989944,0.239663767801,2,9,2,138,95,330,0,0.290909090909,0.709090909091
50673d8d39f3ded7116f864d6f9f9ec7,1.29203013113,1,0.999058677672,-0.151444735048,2,2,2,19,7,34,0,0.235294117647,0.764705882353
6a967380152d646bcb0eae6f753b6701,2.33993636078,1,0.999754596509,0.188132579926,4,2,2,243,20,291,0,0.0790378006873,0.920962199313
4f87a95c68bda1438acceb7f128bed4d,0.344598248103,1,0.304917129399,-0.189762797828,1,3,1,0,2,5,0,0.4,0.6
a5a83aa8b2738fdb9138032386df70e8,1.89675601852,0,0.410648997057,-0.0933069846248,1,8,2,36,18,78,0,0.230769230769,0.769230769231
80551414066c93fdcb63d6dcfdc767af,3.00476703521,1,0.999590420102,0.612273895516,1,2,2,0,232,612,0,0.37908496732,0.62091503268
94a61b906c2f5649bce7c3d5fb583097,0.56608573896,1,0.998692195635,-0.188441485318,3,2,2,0,1,6,0,0.5,0.5
13a580cf4ccaeb873bba3a4836bb3066,2.12659657718,1,0.999371570107,-0.0497036718071,7,4,2,82,5,111,0,0.0900900900901,0.90990990991
cb5a208d1afead81485feabd3adbdd93,0.721463686693,1,0.998513699003,-0.183156235279,2,2,2,0,4,10,0,0.4,0.6
e4adceb1b3392dc8469d1d4d880ceb99,1.87495401253,1,0.999863177823,-0.107841422231,4,5,2,0,24,67,0,0.402985074627,0.597014925373
49fe3717fc4696bf9cfa3ec0c1a5ae3a,2.38354037276,1,0.982849323804,0.0626078915112,3,2,2,109,41,196,0,0.214285714286,0.785714285714
08cb24ea74b41cad976e625b95436e41,1.47959384053,1,0.988743765834,-0.154087360068,5,2,2,0,10,32,0,0.40625,0.59375
65b2535e8e4672f6d0455672c174114e,0.651950837378,1,0.986380636705,-0.185798860299,2,4,2,0,3,8,0,0.375,0.625
b4e5df4e5a85460b06d6551b268b5f97,1.76781927975,1,0.737123627053,-0.0787725470189,3,10,2,63,12,89,0,0.14606741573,0.85393258427
1b9f8c4ba97baabf30de6c70824a7e1d,2.49906490285,1,0.999769638221,0.27798183058,5,3,2,322,9,358,1,0.0362116991643,0.963788300836
61716eb3af5f8eebd7b44f25c0edd498,1.09861228867,1,0.987336103541,-0.164657860145,1,7,2,11,6,24,0,0.25,0.75
14e0c3154fd7389868a485df49dd29fc,2.94700477016,0,0.978942901088,23.0640160591,2,2,1,0,3,8807,8797,0.000170415814588,0.999829584185
048e1c692e9a9a9d86cc77acf5ef9cc3,2.92520276417,1,0.999282357937,0.732513333892,2,5,2,0,347,703,0,0.495021337127,0.504978662873
d189565b974a2c44afe7bcc1af9b2d0e,1.54863013076,1,0.997506080233,-0.0259200466338,2,3,2,111,8,129,0,0.0697674418605,0.93023255814
4815ad3129aeb1ad236b120f1ee4effe,0.450561208866,1,0.83814717714,-0.191084110337,1,2,1,0,1,4,0,0.25,0.75
999daaa270fd68e6886f0ec895fa7537,2.17429331856,1,0.999258634862,0.252876892898,10,4,2,303,5,340,0,0.0382352941176,0.961764705882
a91926414dc7e6c1a5b77f46219fa019,1.96867653663,1,0.999579653735,-0.11048404725,3,6,2,0,27,65,0,0.430769230769,0.569230769231
3e1c142d3d579bd695e7d1b485c6da5f,1.31223565952,1,0.983910346589,-0.140874234971,2,2,2,0,19,42,0,0.47619047619,0.52380952381
cb609427d470e5b38dde8b80fa8948f4,0.709713102424,1,0.788931114074,-0.130303734894,2,2,2,46,1,50,0,0.02,0.98
452ac0b7cc9ebd72f41523a3803d1192,0.51409669734,1,0.999686797031,-0.187120172808,3,3,1,0,2,7,0,0.285714285714,0.714285714286
90f1c3e2a4d6841afa2a25f6b80dfc75,0.731515108415,1,0.962609426909,-0.18051361026,1,4,2,0,5,12,0,0.416666666667,0.583333333333
502b14b391219f6cababf0817077b607,1.94399030277,0,0.674842063998,-0.0668807344323,2,1,1,0,41,98,0,0.428571428571,0.571428571429
e57eef3eb6de63dfb5a388122a576239,2.23205558361,1,0.978210117608,0.0163619536743,1,4,2,120,15,161,0,0.0931677018634,0.906832298137
39110a1be617517738e50048f8a16921,2.36173836677,1,0.998275965516,0.00314882857799,2,16,2,99,19,151,0,0.12582781457,0.87417218543
789ed533b47c7803f5a77a99d59dfc80,2.52086690884,0,0.856412915038,0.13792270456,5,6,2,208,14,253,0,0.0711462450593,0.928853754941
d6591053054680bd26f9e2cd77918d2a,1.4298983731,1,0.998127848446,-0.102556172192,2,4,2,60,5,71,0,0.0704225352113,0.929577464789
b435f03f7960f47039c0138bb7310ca3,1.60639239581,1,0.999850797094,0.155099767185,5,3,2,238,5,265,1,0.0338345864662,0.966165413534
d341c666be579298a9b3223107e4604d,2.78787622809,1,0.999400802917,0.494677082159,3,3,2,0,229,523,0,0.439770554493,0.560229445507
b651a7559e1d7cc34aa4a63f1e05f8c0,1.2688458763,1,0.994578932626,-0.163336547635,3,3,2,7,4,25,0,0.2,0.8
a6295f36292853ccf9cb1c051673e811,1.82846577267,1,0.668860424051,-0.0127069215375,2,2,2,119,7,138,1,0.0575539568345,0.942446043165
8d6939124aec64e5e39da573ad392050,2.84275426526,1,0.998823852999,3.86798791924,2,7,1,0,503,3076,0,0.163524057217,0.836475942783
5a40f37f7a9416334d0942a1e7b92046,1.65108624813,0,0.781222446984,-0.0761299219997,1,16,2,59,16,91,0,0.175824175824,0.824175824176
eab7ed3ad4710be01b5244d95b486f36,1.48477641027,1,0.881402976847,0.0216472037128,2,3,2,145,8,165,0,0.0545454545455,0.945454545455
8b1a1db8521435a768bf495eabf99e76,1.36256840041,1,0.45925388504,-0.0576315468649,3,2,2,94,3,105,0,0.047619047619,0.952380952381
08f0a6ed13d5cd3ea7e2b474dfcab480,0.344598248103,1,0.889495274672,-0.192405422847,1,2,1,0,1,3,0,0.333333333333,0.666666666667
c932a594f9fda83c8101e3a6a831d858,1.09246062452,1,0.959849874007,-0.163336547635,2,6,2,11,6,25,0,0.24,0.76
17516bf15e4f587a7023fe7c453ed1f6,0.731515108415,1,0.998614465322,-0.18183492277,4,2,2,0,3,11,0,0.454545454545,0.545454545455
617ef7fdd8184f4c2b47c2fbf61a50b5,2.33993636078,1,0.995587773704,0.189453892435,5,2,3,252,16,292,0,0.0650684931507,0.934931506849
8a019440dc8cb8fa9f7e55e448d32371,1.36256840041,1,0.981119105861,-0.151444735048,2,2,2,17,7,34,0,0.235294117647,0.764705882353
494a675528ed959c34646346b84af4de,0.709713102424,1,0.771685263262,-0.135588984933,1,2,2,44,1,46,0,0.0217391304348,0.978260869565
2f35efd440e3b2d74b151bb893ff6f08,0.456334432293,1,0.99749147307,-0.189762797828,2,2,2,0,2,5,0,0.4,0.6
a3acde2fabfca9bda768577ad328435c,0.511740073417,0,0.299131481978,-0.189762797828,1,2,1,0,1,5,0,0.2,0.8
395cf6c9df32f73b9cae3320c6e61de0,1.44213267144,1,0.798545781987,-0.138231609952,1,11,2,24,10,44,0,0.227272727273,0.772727272727
93580a0ec32a5d953ebcf3fa87932d42,0.789277373461,1,0.999312913854,-0.18183492277,3,3,1,0,3,11,0,0.272727272727,0.727272727273
2dfd626e1513532b6f65ce1dddd4b63b,0.544283732969,1,0.998329666881,-0.189762797828,1,2,2,0,2,5,0,0.4,0.6
3337011a2d32803ead241a1b71cdbfb8,0.894750481832,1,0.999750314487,-0.167300485164,5,3,2,0,7,22,0,0.454545454545,0.545454545455
32846d48b974a331a4f494ecbdf264ae,0.376770161256,0,0.222009363805,-0.192405422847,1,1,2,1,0,3,0,0.333333333333,0.666666666667
84628bfc5758f93580836cf37fc2c9ee,1.71294124258,1,0.999295672298,0.00975539112613,2,2,2,137,7,156,0,0.0512820512821,0.948717948718
001dd0bdf2c1dc1507ad4761be4ab3d6,1.95740251144,1,0.999813033381,-0.115769297288,5,14,2,0,22,61,0,0.393442622951,0.606557377049
7ddb5580c482e21058575c4e10341f2b,0.376770161256,1,0.99905992415,-0.192405422847,1,2,2,0,1,3,0,0.333333333333,0.666666666667
88e331da98aa7b8c30d931beae3f2c98,0.456334432293,0,0.970857041402,-0.191084110337,2,2,2,0,1,4,0,0.5,0.5
b6e28d02319b28d99f099cc77c4d2e94,0.976105577178,1,0.997159422168,-0.165979172654,2,2,2,19,2,23,0,0.0869565217391,0.913043478261
cf00ac768356070058cb7b9b2eedff61,1.39852865946,1,0.964541323701,-0.103877484702,2,2,2,65,1,70,0,0.0285714285714,0.971428571429
1e73c3f26ed4dc2d78f09cfac161b4c2,0.286835983056,1,0.363605808366,-0.191084110337,2,2,1,0,2,4,0,0.5,0.5
e3e07e1028d36236d8e7ea32e37a3207,1.45629092451,1,0.997799838416,-0.117090609798,1,2,2,37,11,60,0,0.183333333333,0.816666666667
a883d1d9a82618d4c26371bb35d40162,1.31223565952,1,0.999864433425,-0.14615948501,7,4,2,0,8,38,0,0.315789473684,0.684210526316
084e7cfb332cadf95d2af80cb61954ab,0.976105577178,1,0.999429631692,-0.172585735202,1,2,2,12,3,18,0,0.166666666667,0.833333333333
68c5d26c81bfee650eeca1f0eb4b1d86,0.735621939759,1,0.998440774592,-0.184477547789,2,3,1,0,3,9,0,0.333333333333,0.666666666667
c7c1f59f6ee5adc0da93d826dd4f8d68,2.17429331856,1,0.999755047871,0.133958767031,3,2,2,235,3,249,1,0.02,0.98
6317b210c01d53cc72378cbe26c7f8ea,1.36256840041,1,0.99325703993,-0.118411922308,1,2,2,47,5,59,0,0.0847457627119,0.915254237288
e274459a142c7341b40ce3e1b4f5e4b6,1.94975875852,0,0.786795715341,0.181526017378,5,2,2,272,3,286,0,0.020979020979,0.979020979021
23babbefe5e2f5501884678c6b968cd4,1.45170037909,1,0.989219616334,-0.150123422539,2,2,1,0,13,33,2,0.4,0.6
5f5da643169fb25183c90a182070102e,0.900256051269,1,0.97738232847,-0.18051361026,3,3,1,0,2,12,0,0.25,0.75
71f1c476f984e429c41e5a1039d5331b,0.731515108415,1,0.999189331299,-0.18183492277,2,2,2,0,6,11,0,0.636363636364,0.363636363636
2e35b8c9e365e2dfaef035c6d8862ba6,2.26037208974,1,0.998971439904,0.0493947664149,2,15,2,152,15,186,0,0.0860215053763,0.913978494624
d470de1a35038b197953b667d4240d5e,2.52086690884,1,0.994527058958,0.0256111412417,2,5,2,123,21,167,1,0.125,0.875
7f63cf2fae3d3b0854abcf38176fb85f,2.15249131257,1,0.990736163851,0.0573226414727,4,88,2,0,94,192,0,0.505208333333,0.494791666667
60d12f687b98ecead612565e57dbdec2,0.779225951739,0,0.998826075965,-0.179192297751,2,9,2,0,1,13,0,0.153846153846,0.846153846154
6d7414a393aa8673586c74609ba4955e,0.651950837378,0,0.998498882691,-0.185798860299,2,1,1,0,3,8,0,0.375,0.625
ec72216a71e7e5ebac44ca7d28bebea5,1.30618838419,1,0.996987943185,-0.143516859991,1,16,2,0,19,40,0,0.475,0.525
62c477d82ac9652fd5bfc2f0b20516a7,1.4780929305,0,0.999616404,-0.135588984933,1,2,2,0,22,46,0,0.478260869565,0.521739130435
4d2e8f3b8478a68318b63ed753e8232d,2.94700477016,1,0.999077925895,1.07341196138,1,230,2,61,427,961,0,0.444328824142,0.555671175858
148adbbef6cbfa7a99c1779f9c6b9e17,1.51710639706,1,0.968755953515,-0.152766047558,2,2,2,0,6,33,0,0.212121212121,0.787878787879
7d921a0e18b1afd63e64342f723702e8,1.27189908381,0,0.721805826989,-0.0827364845478,1,4,2,0,25,86,0,0.290697674419,0.709302325581
3901615f1c25aa3b55cb78533cde880d,1.29203013113,1,0.999293444406,-0.159372610106,2,4,1,0,11,28,0,0.392857142857,0.607142857143
e23630e01334c6696c0dc097abba6c1e,1.13457254772,1,0.996090966347,-0.1448381725,1,2,2,31,4,39,0,0.102564102564,0.897435897436
d4ee8cbb22039d6cf7bd6f7bf7c497e7,1.13457254772,1,0.999038178715,-0.167300485164,3,2,2,0,9,22,0,0.409090909091,0.590909090909
607d9751ccbec6d36c0bc8e57776a55b,1.13290158905,1,0.457834153827,-0.168621797674,2,2,2,16,1,21,0,0.0952380952381,0.904761904762
e33129c25fb848bb5c088407c28e9e3f,2.53502516191,1,0.990007943995,0.0282537662609,2,4,2,132,18,170,0,0.105882352941,0.894117647059
eeb50acec3d40c343170970f7264196b,1.09861228867,1,0.990925558081,-0.043097109259,1,2,2,110,3,116,0,0.0258620689655,0.974137931034
b1be663c1ad7a6bac6384e7953db8168,2.30109187385,1,0.997812787876,0.0282537662609,3,2,2,63,24,170,0,0.147058823529,0.852941176471
53345349d6f833f80b4129536e924e59,0.872948475842,1,0.697792650846,-0.177870985241,3,1,1,0,5,14,0,0.357142857143,0.642857142857
78a9feb70d229020eac56a872eee6585,2.04824080767,1,0.998785698976,-0.105198797211,2,7,2,40,9,65,4,0.144927536232,0.855072463768
182a15d22dcf808826ec790705deef7f,1.53965444744,1,0.999171748504,-0.139552922462,2,21,1,0,14,43,0,0.325581395349,0.674418604651
b8cccb12caf335653195047d27e6bd02,1.46531692627,0,0.990247916521,-0.126339797365,2,2,2,38,6,53,0,0.132075471698,0.867924528302
93166f04dc3f7c08f8c92d69993e1c4b,2.02932302956,0,0.754212603596,-0.0470610467879,9,4,2,71,2,106,7,0.070796460177,0.929203539823
970836476253762c51e265eb60342651,0.815186210796,1,0.997838768596,-0.122375859837,1,2,2,54,1,56,0,0.0178571428571,0.982142857143
0368b3bd81454371b719d2b8d1bd05f2,1.01328432955,0,0.99977498467,-0.167300485164,3,5,2,0,7,22,0,0.363636363636,0.636363636364
2ae5762f0d01fb016c1efda5a677ec94,0.815186210796,1,0.999297016468,-0.18051361026,2,5,1,0,4,12,0,0.333333333333,0.666666666667
aff426a8b50b31e6668825fea2106cb6,0.976105577178,1,0.999225951913,-0.175228360222,2,4,2,0,7,16,0,0.5,0.5
94080db17d7cfbb036d1872f9fbf3cc5,1.24554189127,1,0.991816636316,-0.160693922616,2,2,2,0,13,27,0,0.481481481481,0.518518518519
504d3bf795c49b32ef1dfb77c4f29b01,2.49906490285,1,0.999783919228,0.166991579772,4,6,2,185,39,275,0,0.152727272727,0.847272727273
451310ff627349e95a6e6a9b5fd63073,1.74051170432,1,0.995967303393,-0.0959496096441,2,2,2,69,2,76,0,0.0394736842105,0.960526315789
74eb296a3dbbbc6f11c8dd15941f3ddb,1.13457254772,1,0.999565600674,-0.169943110183,6,3,2,0,3,20,0,0.35,0.65
b5593ac2095c4ab9b89a363d6c0de0b0,1.68825500871,1,0.998988127712,0.151135829656,2,9,2,239,11,263,0,0.0456273764259,0.954372623574
d18d663321a8912c64b552b0066f5eb7,1.07681028268,1,0.922553765088,-0.148802110029,2,2,2,31,2,36,0,0.0833333333333,0.916666666667
7cf4974f34a60e5af42c4e0b1ffc7666,0.976105577178,1,0.999396082293,-0.167300485164,2,3,2,0,12,22,0,0.545454545455,0.454545454545
d342d606328411ee0d289200908533d5,2.31161985465,0,0.928965818321,0.0507160789246,3,6,2,109,38,187,0,0.20320855615,0.79679144385
3a36bc2ec9c2fe969d4a6dd2ec08a904,1.74660315977,1,0.999677157918,0.034860328809,4,4,2,158,4,175,0,0.04,0.96
8fe67d4efc446ff8c84aaa726356831d,0.940145318121,1,0.904308802849,-0.179192297751,1,3,1,0,6,13,0,0.461538461538,0.538461538462
18c81ca5af5ed03eb2f2bc46be1c2d50,2.71595570997,1,0.999005373765,0.223808017686,3,4,2,270,17,318,0,0.059748427673,0.940251572327
36afcd5e70baa9b283a908b6973cfd9d,2.49906490285,1,0.951288780453,0.0626078915112,1,4,2,75,31,196,0,0.158163265306,0.841836734694
87323205e765f1d4dd099b84af0370ed,0.456334432293,1,0.971121046286,-0.188441485318,2,2,2,0,1,6,0,0.333333333333,0.666666666667
cca827854234bac56bf16c8c3e222b89,2.71595570997,0,0.998067447878,0.502604957217,3,141,2,221,150,529,0,0.287334593573,0.712665406427
0f31281c6a9f609762ecfe70dfc25f25,0.983087758575,1,0.910942389255,-0.177870985241,2,2,2,0,7,14,0,0.5,0.5
336da8cc2b48d9f1079bd4fb5d8a2240,1.11714685839,1,0.904835166125,-0.148802110029,1,2,2,28,4,36,0,0.111111111111,0.888888888889
d08105f7d0ec8ba19b45e8ee1f2b4525,1.55958115626,1,0.999909846823,-0.148802110029,7,3,2,6,4,36,0,0.222222222222,0.777777777778
6c365aa8ff9fdeafa7c3eb774fbc20ab,0.815186210796,1,0.971744390002,-0.107841422231,1,2,2,65,1,67,0,0.0149253731343,0.985074626866
1315126900edc698a051517fa7ac99ea,0.456334432293,1,0.989952044101,-0.189762797828,2,3,1,0,2,5,0,0.4,0.6
529069865d38f3595f271ed087fbc0d1,2.22441183069,1,0.999804103171,0.215880142628,11,3,2,275,5,311,1,0.0384615384615,0.961538461538
68e04b32522da1bb223b47cd83ee9572,2.04348128262,1,0.99979535615,0.289873643167,5,2,2,354,2,368,0,0.0135869565217,0.986413043478
1ee6bd1c758d3d7861ce20582d3ff88d,0.815186210796,1,0.977462712736,-0.183156235279,4,2,2,0,1,10,0,0.4,0.6
63684a4e102c14307f283b9a75b23a3c,2.75191596903,1,0.976202220533,0.712693646248,2,2,2,106,286,688,0,0.417151162791,0.582848837209
5636f501f3713e461235d36062905d6f,1.76840516576,0,0.213796465283,-0.128982422385,4,3,1,0,21,51,0,0.43137254902,0.56862745098
27dbae2103773f33bdbcb96d5dacabd3,0.450561208866,0,0.867583492309,-0.191084110337,1,2,1,0,1,4,0,0.25,0.75
e55b438732cf0814831d9e463b7090f8,1.13290158905,1,0.791868953499,-0.169943110183,3,2,2,0,7,20,0,0.45,0.55
67849987e3ac0c3dbeb5842d671fd112,2.59278742696,1,0.998707543941,0.205309642551,8,14,3,167,56,304,0,0.203947368421,0.796052631579
429f9344dd6f3d47b1b7e49ffe5bf7b3,0.735621939759,0,0.957981589044,-0.184477547789,2,3,2,0,3,9,0,0.444444444444,0.555555555556
984b7c0265c9b245c967523018bd4f20,2.08420106673,1,0.999405612363,0.024289828732,2,33,2,114,16,167,0,0.107784431138,0.892215568862
29e5a2419cc515b012a1fd611da3a6bf,2.04348128262,1,0.442769181517,0.0388242663379,1,17,2,0,111,178,0,0.623595505618,0.376404494382
bd0bcb5d20045db7b1026f322cfb2e8e,1.68274943928,1,0.998995611289,0.120745641935,4,2,2,218,4,236,4,0.025,0.975
b2c5851094f6a3e64327af819bb21483,2.53502516191,1,0.953421922087,0.0493947664149,3,2,2,128,28,186,0,0.155913978495,0.844086021505
ec4657fcc61fcb2d604f8aa9352faf27,2.71595570997,1,0.999752779425,0.621523083084,3,3,2,277,38,618,1,0.064620355412,0.935379644588
e384c451430b32f7e4f9454befc1afa7,1.73474324857,1,0.996558304872,-0.122375859837,2,2,1,0,9,56,0,0.160714285714,0.839285714286
90902aad1856a91d8f74100c25955c54,1.61541946658,0,0.401960609733,-0.131625047404,3,2,3,3,20,49,0,0.428571428571,0.571428571429
ea8f8bdec6e788098d042dd2b7871a9a,1.29257183702,1,0.973558632559,-0.164657860145,2,1,1,0,7,24,0,0.333333333333,0.666666666667
58d33ac456dec729611439dfeb25529f,1.25447339447,1,0.999133683934,-0.152766047558,2,10,2,11,10,33,0,0.333333333333,0.666666666667
b497d5dbdb584ef0e0d126074f2bc283,1.18777962622,1,0.998363316832,-0.165979172654,1,11,2,0,11,23,0,0.478260869565,0.521739130435
0b8d66aaac410667efc1270fe72151e5,0.651950837378,1,0.985811307252,-0.185798860299,3,2,2,0,2,8,0,0.5,0.5
e84c200b0c2a0f55ab14cfdf71b2508a,2.04824080767,1,0.999694446984,-0.0523462968264,2,2,2,70,19,109,0,0.174311926606,0.825688073394
827871e24843d172217dbbe7671590eb,1.21413681876,1,0.998749115786,-0.0867004220767,2,3,2,74,3,83,0,0.0481927710843,0.951807228916
2402afc5152c3223738d63700b15813e,1.23267138848,1,0.98639917579,-0.151444735048,2,1,1,0,13,34,0,0.411764705882,0.588235294118
670433e58c4027bd9bf4f8c571f781d4,0.456334432293,1,0.507166033398,-0.191084110337,2,2,1,0,1,4,0,0.25,0.75
a11d4d19581666d3b473ba59b571682c,1.05500827669,1,0.99974120009,-0.175228360222,5,3,1,0,3,16,0,0.25,0.75
8707565e306026a8e685dddc88c1fb98,1.8265904755,1,0.998674125034,-0.123697172346,3,14,2,0,27,55,0,0.509090909091,0.490909090909
d728abbd97e08ba00b09febe8a5128c2,1.36256840041,0,0.576707021296,-0.162015235125,7,6,2,0,7,26,0,0.423076923077,0.576923076923
3c23700eac858c48611c4c9740814a01,2.23205558361,1,0.999411837734,0.240985080311,4,2,2,0,71,331,0,0.223564954683,0.776435045317
7302d5c07acf08b9cb2fda0eac354189,2.98296502922,1,0.99979034961,0.913533147711,3,33,2,241,232,840,0,0.278571428571,0.721428571429
b695859f16231b26d39c2a0a0546b871,1.68274943928,0,0.998104496878,-0.0787725470189,2,2,2,56,15,89,0,0.179775280899,0.820224719101
e1a310da613a7f28c4153eb85699bac6,0.835894813218,1,0.999568353212,-0.175228360222,2,4,2,0,7,16,0,0.5,0.5
efe76ed1a7b3e6a8dbf4db90515ed416,0.731515108415,1,0.99527558591,-0.184477547789,4,2,2,0,2,9,0,0.444444444444,0.555555555556
23fed1b5e154742afc7d908fc8a152dc,2.452576663,1,0.9997478043,0.110175141858,4,2,2,164,31,232,0,0.146551724138,0.853448275862
230960ddc616a8731b719bfa89d01a57,1.95451828357,1,0.99811798164,-0.105198797211,1,2,2,39,15,69,0,0.217391304348,0.782608695652
7e6540af788ece18db4b836ad83a286d,1.67101295695,1,0.986420537826,-0.085379109567,1,7,2,40,22,84,0,0.261904761905,0.738095238095
619da680043d66587b33bf382c473e4c,0.952512746879,1,0.99873245722,-0.151444735048,2,2,2,0,20,34,0,0.617647058824,0.382352941176
18a10fe395553355f12dccf26377a211,1.46531692627,1,0.99888899253,-0.134267672423,1,13,1,0,23,47,0,0.489361702128,0.510638297872
e176bc2870406ec8bf233509048eaf90,1.66094743329,1,0.927894045091,-0.0919856721152,2,2,2,0,41,79,0,0.53164556962,0.46835443038
5a375b150aabe56eeacd0c62d182733c,0.456334432293,0,0.884061873031,-0.188441485318,1,3,2,0,2,6,0,0.333333333333,0.666666666667
5ebbdc28952aab29cd62909d00084e93,2.16376533776,0,0.999914944277,-0.0682020469419,7,6,2,0,39,97,0,0.443298969072,0.556701030928
5dcc483e2640d80c92d0964438333c4d,1.38575265523,0,0.997499300504,-0.117090609798,1,2,2,34,8,55,5,0.133333333333,0.866666666667
59193dcebc46d89f78f3efb6c5335cb1,1.41574012003,1,0.963509619269,-0.1448381725,2,4,3,0,11,39,0,0.333333333333,0.666666666667
6ea8b6044b2340fb4c15521021ffc1d3,1.65288063567,1,0.995101894744,-0.130303734894,2,17,2,10,18,50,0,0.38,0.62
fb9bccab104de950cfd27a6420fab595,1.30618838419,1,0.803804508177,-0.14615948501,2,2,2,34,1,38,0,0.0526315789474,0.947368421053
a960e818a9c97457fb54c7807a2647b1,1.31223565952,0,0.999120836989,-0.151444735048,2,2,2,0,14,34,0,0.411764705882,0.588235294118
b131682294fafb2be8e2aaaea7cf14fe,1.37213610805,0,0.830023785315,-0.138231609952,1,2,2,11,8,44,0,0.181818181818,0.818181818182
1ac4b2e2bef7f6d15842c33d1df22559,0.709713102424,1,0.997526401846,-0.183156235279,3,5,1,0,3,10,0,0.3,0.7
64c9b2ee2cc3712d7e0e6f3a6d5d94ef,0.815186210796,1,0.99855194137,-0.115769297288,1,2,2,59,1,61,0,0.016393442623,0.983606557377
9bbfa701fb45f67c01de4ff9bccab7cd,0.623848004006,0,0.884686090648,-0.185798860299,2,3,2,0,4,8,0,0.625,0.375
1f9726aa3880bb19f9b8e38d9859d0be,1.24554189127,1,0.771522124146,-0.150123422539,5,3,4,0,13,35,0,0.514285714286,0.485714285714
fd657cecebbd2beee60acc816247dd0c,2.05951483286,1,0.999192024108,-0.00874298400866,2,6,2,129,5,142,0,0.0422535211268,0.957746478873
4669d12bc4ff5d111a076c445e051f76,1.68637971154,1,0.998453414862,-0.134267672423,1,17,1,0,19,47,0,0.404255319149,0.595744680851
b80b8b6be1c4f558c9084c5c9de55d8c,1.79063021645,1,0.999396576545,0.0269324537513,2,3,2,161,3,169,0,0.0236686390533,0.976331360947
ea7a70cddc6d53ab8483f3ce70d90e5a,1.95740251144,1,0.999726271703,-0.117090609798,7,3,2,11,14,60,0,0.3,0.7
7b901930d4c606a8e6120330efda0efa,1.56145645343,0,0.854775855693,-0.142195547481,1,2,2,23,9,41,0,0.219512195122,0.780487804878
4112307448e82a5f8a6d35d7610bcb4d,1.77070350763,1,0.999140247664,0.0956407042519,3,2,2,10,2,221,0,0.0135746606335,0.986425339367
ece70c701bc97f935d56297cc3594617,0.623848004006,1,0.987351601439,-0.187120172808,2,3,2,0,3,7,0,0.571428571429,0.428571428571
5d7e65b64b0c32a93838473efa5ef6a5,0.735621939759,1,0.999459622589,-0.184477547789,3,3,2,0,2,9,0,0.333333333333,0.666666666667
1a4233feca8a68bc0c7bd8c57a57c09d,1.92144225239,1,0.999752649283,0.271375268032,4,2,2,335,5,354,0,0.0225988700565,0.977401129944
dc68a930df3fa8c0279416321fefdd4f,2.00463679569,0,0.994694425789,-0.0774512345093,1,4,2,54,18,90,0,0.2,0.8
721b9689ec99e0b60c7eb7e203e4bd9b,1.2688458763,1,0.997428903116,0.00579145359724,4,7,2,134,6,153,0,0.0588235294118,0.941176470588
5b2d7d54ee3a302f3d60e602087cc971,0.651950837378,1,0.999397195334,-0.187120172808,2,1,1,0,1,7,0,0.285714285714,0.714285714286
3165dddf50b89c93dd39bb969f6ab1cf,1.80436542481,1,0.936485860741,-0.0708446719611,1,41,2,0,49,95,0,0.515789473684,0.484210526316
